広告管理 ＞ アフィリエイト ＞ キャンペーン

"キャンペーングループ","ID","キャンペーン名","サイズ","設定","原稿数","マージン","ステータス","Imp","Click","CTR","CV","CVR","グロス","ネット","利益","price","CPC(グロス)","eCPM(グロス)"
"1073 RT_R18コミ購入完了_30day","4386","RT_R18コミ購入完了_30day_ヌルネバ☆スイマ～！！_SZAZ_Ios_レクタングル_準一般","ﾚｸﾀﾝｸﾞﾙ","リカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1073 RT_R18コミ購入完了_30day","4387","RT_R18コミ購入完了_30day_おねえさんとなつやすみ_SZAZ_Ios_レクタングル_準一般","ﾚｸﾀﾝｸﾞﾙ","リカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1075 RT_R18同人お気に入り_30day","4388","RT_R18同人お気に入り_30day_催●性指導 総集編_SZAZ_Ios_レクタングル_準一般","ﾚｸﾀﾝｸﾞﾙ","リカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1075 RT_R18同人お気に入り_30day","4389","RT_R18同人お気に入り_30day_冬虫夏草6～親友の姉妹を貪る夏～_SZAZ_Ios_レクタングル_準一般","ﾚｸﾀﾝｸﾞﾙ","リカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1075 RT_R18同人お気に入り_30day","4390","RT_R18同人お気に入り_30day_ 今泉ん家はどうやらギャルの溜まり場になってるらしい2_SZAZ_Ios_レクタングル_準一般","ﾚｸﾀﾝｸﾞﾙ","リカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1075 RT_R18同人お気に入り_30day","4391","RT_R18同人お気に入り_30day_ヌルネバ☆スイマ～！！_SZAZ_Ios_レクタングル_準一般","ﾚｸﾀﾝｸﾞﾙ","リカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1075 RT_R18同人お気に入り_30day","4392","RT_R18同人お気に入り_30day_おねえさんとなつやすみ_SZAZ_Ios_レクタングル_準一般","ﾚｸﾀﾝｸﾞﾙ","リカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1071 RT_R18COM購入直前_30day","4403","RT_R18COM購入直前_30day_催●性指導 総集編_SZAZ_Ios_レクタングル_準一般","ﾚｸﾀﾝｸﾞﾙ","リカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1071 RT_R18COM購入直前_30day","4404","RT_R18COM購入直前_30day_冬虫夏草6～親友の姉妹を貪る夏～_SZAZ_Ios_レクタングル_準一般","ﾚｸﾀﾝｸﾞﾙ","リカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1071 RT_R18COM購入直前_30day","4405","RT_R18COM購入直前_30day_ 今泉ん家はどうやらギャルの溜まり場になってるらしい2_SZAZ_Ios_レクタングル_準一般","ﾚｸﾀﾝｸﾞﾙ","リカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1071 RT_R18COM購入直前_30day","4406","RT_R18COM購入直前_30day_ヌルネバ☆スイマ～！！_SZAZ_Ios_レクタングル_準一般","ﾚｸﾀﾝｸﾞﾙ","リカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1071 RT_R18COM購入直前_30day","4407","RT_R18COM購入直前_30day_おねえさんとなつやすみ_SZAZ_Ios_レクタングル_準一般","ﾚｸﾀﾝｸﾞﾙ","リカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1072 RT_R18購入直前_30day","4408","RT_R18購入直前_30day_催●性指導 総集編_SZAZ_And_レクタングル_準一般","ﾚｸﾀﾝｸﾞﾙ","リカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1072 RT_R18購入直前_30day","4409","RT_R18購入直前_30day_冬虫夏草6～親友の姉妹を貪る夏～_SZAZ_And_レクタングル_準一般","ﾚｸﾀﾝｸﾞﾙ","リカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1072 RT_R18購入直前_30day","4410","RT_R18購入直前_30day_ 今泉ん家はどうやらギャルの溜まり場になってるらしい2_SZAZ_And_レクタングル_準一般","ﾚｸﾀﾝｸﾞﾙ","リカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1072 RT_R18購入直前_30day","4411","RT_R18購入直前_30day_ヌルネバ☆スイマ～！！_SZAZ_And_レクタングル_準一般","ﾚｸﾀﾝｸﾞﾙ","リカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1072 RT_R18購入直前_30day","4412","RT_R18購入直前_30day_おねえさんとなつやすみ_SZAZ_And_レクタングル_準一般","ﾚｸﾀﾝｸﾞﾙ","リカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1147 【準一般同人BL女性向け】これ挿入れて射精したら5万ってマジなんスよね！　会員登","4480","dlsite_ADR_【準一般同人BL】これ挿入れて射精したら5万ってマジなんスよね！　会員登録_""レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1147 【準一般同人BL女性向け】これ挿入れて射精したら5万ってマジなんスよね！　会員登","4481","dlsite_IOS_【準一般同人BL】これ挿入れて射精したら5万ってマジなんスよね！　会員登録_""レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1171 【準一般同人TL女性向け】少年王と年上王妃 会員登録　VER2(グズノロ。)","4543","dlsite_IOS_【準一般同人女性向けTL】少年王と年上王妃ver2レク","ﾚｸﾀﾝｸﾞﾙ","均",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1171 【準一般同人TL女性向け】少年王と年上王妃 会員登録　VER2(グズノロ。)","4544","dlsite_ADR_【準一般同人女性向けTL】少年王と年上王妃　VER2_レク","ﾚｸﾀﾝｸﾞﾙ","均",2,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1144 インフィード【準一般同人TL女性向け】少年王と年上王妃 会員登録(グズノロ。)","4557","ADR_インフィード小【準一般同人TL】少年王と年上王妃 会員登録_MK","ｲﾝﾌｨｰﾄﾞ_小","カテ",5,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1144 インフィード【準一般同人TL女性向け】少年王と年上王妃 会員登録(グズノロ。)","4558","IOS_インフィード小【準一般同人TL】少年王と年上王妃 会員登録_MK","ｲﾝﾌｨｰﾄﾞ_小","カテ",5,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1144 インフィード【準一般同人TL女性向け】少年王と年上王妃 会員登録(グズノロ。)","4559","ADR_インフィード小【準一般同人TL】少年王と年上王妃 会員登録_TY","ｲﾝﾌｨｰﾄﾞ_小","カテ",5,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1144 インフィード【準一般同人TL女性向け】少年王と年上王妃 会員登録(グズノロ。)","4560","IOS_インフィード小【準一般同人TL】少年王と年上王妃 会員登録_TY","ｲﾝﾌｨｰﾄﾞ_小","カテ",5,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1141 インフィード【準一般同人BL女性向け】グルメなまものに育てられています　会員登録","4561","IOS_インフィード小【準一般同人BL】グルメなまものに育てられています_MK","ｲﾝﾌｨｰﾄﾞ_小","カテ",20,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1141 インフィード【準一般同人BL女性向け】グルメなまものに育てられています　会員登録","4562","ADR_インフィード小【準一般同人BL】グルメなまものに育てられています_MK","ｲﾝﾌｨｰﾄﾞ_小","カテ",20,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1141 インフィード【準一般同人BL女性向け】グルメなまものに育てられています　会員登録","4563","IOS_インフィード小【準一般同人BL】グルメなまものに育てられています_TY","ｲﾝﾌｨｰﾄﾞ_小","カテ",20,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1141 インフィード【準一般同人BL女性向け】グルメなまものに育てられています　会員登録","4564","ADR_インフィード小【準一般同人BL】グルメなまものに育てられています_TY","ｲﾝﾌｨｰﾄﾞ_小","カテ",20,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1142 インフィード【準一般同人】仮想童話は危険がいっぱい？夢見がちな少女編3","4565","IOS_インフィード小【準一般同人】仮想童話は危険がいっぱい？_MK","ｲﾝﾌｨｰﾄﾞ_小","カテ",5,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1142 インフィード【準一般同人】仮想童話は危険がいっぱい？夢見がちな少女編3","4566","ADR_インフィード小【準一般同人】仮想童話は危険がいっぱい？_MK","ｲﾝﾌｨｰﾄﾞ_小","カテ",5,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1142 インフィード【準一般同人】仮想童話は危険がいっぱい？夢見がちな少女編3","4567","IOS_インフィード小【準一般同人】仮想童話は危険がいっぱい？_TY","ｲﾝﾌｨｰﾄﾞ_小","カテ",5,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1142 インフィード【準一般同人】仮想童話は危険がいっぱい？夢見がちな少女編3","4568","ADR_インフィード小【準一般同人】仮想童話は危険がいっぱい？_TY","ｲﾝﾌｨｰﾄﾞ_小","カテ",5,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1173 インフィード【準一般同人TL女性向け】少年王と年上王妃 会員登録　VER2","4569","ADR_インフィード小【準一般同人TL】少年王と年上王妃 会員登録　VER2(グ","ｲﾝﾌｨｰﾄﾞ_小","均",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1173 インフィード【準一般同人TL女性向け】少年王と年上王妃 会員登録　VER2","4570","IOS_インフィード小【準一般同人TL】少年王と年上王妃 会員登録　VER2(グ","ｲﾝﾌｨｰﾄﾞ_小","均",10,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1173 インフィード【準一般同人TL女性向け】少年王と年上王妃 会員登録　VER2","4571","ADR_インフィード小【準一般同人TL】少年王と年上王妃 会員登録VER2_MK","ｲﾝﾌｨｰﾄﾞ_小","カテ",40,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1173 インフィード【準一般同人TL女性向け】少年王と年上王妃 会員登録　VER2","4572","IOS_インフィード小【準一般同人TL】少年王と年上王妃 会員登録VER2_MK","ｲﾝﾌｨｰﾄﾞ_小","カテ",40,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1173 インフィード【準一般同人TL女性向け】少年王と年上王妃 会員登録　VER2","4573","ADR_インフィード小【準一般同人TL】少年王と年上王妃 会員登録VER2_TY","ｲﾝﾌｨｰﾄﾞ_小","カテ",40,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1173 インフィード【準一般同人TL女性向け】少年王と年上王妃 会員登録　VER2","4574","IOS_インフィード小【準一般同人TL】少年王と年上王妃 会員登録VER2_TY","ｲﾝﾌｨｰﾄﾞ_小","カテ",40,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1185 【準一般同人BL女性向け】オオカミサマ　堕　会員登録(シマブウエ)","4593","dlsite_IOS_【準一般同人BL】オオカミサマ　堕　会員登録(シマブウエ)_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1185 【準一般同人BL女性向け】オオカミサマ　堕　会員登録(シマブウエ)","4594","dlsite_ADR_【準一般同人BL】オオカミサマ　堕　会員登録(シマブウエ)_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1185 【準一般同人BL女性向け】オオカミサマ　堕　会員登録(シマブウエ)","4595","ADR_インフィード小【準一般同人BL】オオカミサマ　堕　会員登録(シマブウエ)","ｲﾝﾌｨｰﾄﾞ_小","カテ",5,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1185 【準一般同人BL女性向け】オオカミサマ　堕　会員登録(シマブウエ)","4596","IOS_インフィード小【準一般同人BL】オオカミサマ　堕　会員登録(シマブウエ)","ｲﾝﾌｨｰﾄﾞ_小","カテ",5,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1185 【準一般同人BL女性向け】オオカミサマ　堕　会員登録(シマブウエ)","4597","ADR_インフィード小【準一般同人BL】オオカミサマ　堕　会員登録(シマブウエ)_MK","ｲﾝﾌｨｰﾄﾞ_小","カテ",0,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1185 【準一般同人BL女性向け】オオカミサマ　堕　会員登録(シマブウエ)","4598","IOS_インフィード小【準一般同人BL】オオカミサマ　堕　会員登録(シマブウエ)_MK","ｲﾝﾌｨｰﾄﾞ_小","カテ",0,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1185 【準一般同人BL女性向け】オオカミサマ　堕　会員登録(シマブウエ)","4599","ADR_インフィード小【準一般同人BL】オオカミサマ　堕　会員登録(シマブウエ)_TY","ｲﾝﾌｨｰﾄﾞ_小","カテ",0,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1185 【準一般同人BL女性向け】オオカミサマ　堕　会員登録(シマブウエ)","4600","IOS_インフィード小【準一般同人BL】オオカミサマ　堕　会員登録(シマブウエ)_TY","ｲﾝﾌｨｰﾄﾞ_小","カテ",0,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1185 【準一般同人BL女性向け】オオカミサマ　堕　会員登録(シマブウエ)","4601","ADR_インフィード大【準一般同人BL】オオカミサマ　堕　会員登録(シマブウエ)","ｲﾝﾌｨｰﾄﾞ_大","カテ",0,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1185 【準一般同人BL女性向け】オオカミサマ　堕　会員登録(シマブウエ)","4602","IOS_インフィード大【準一般同人BL】オオカミサマ　堕　会員登録(シマブウエ)","ｲﾝﾌｨｰﾄﾞ_大","カテ",0,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1200 【準一般同人TL女性向け】少年王と年上王妃 会員登録　VER2_YMYM","4636","dlsite_ADR_【準一般同人TL】少年王と年上王妃 会員登録　VER2_YMYM","ﾚｸﾀﾝｸﾞﾙ","リカテ",10,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1200 【準一般同人TL女性向け】少年王と年上王妃 会員登録　VER2_YMYM","4637","dlsite_IOS_【準一般同人TL】少年王と年上王妃 会員登録　VER2_YMYM","ﾚｸﾀﾝｸﾞﾙ","リカテ",10,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1202 【準一般同人TL女性向け】少年王と年上王妃 会員登録(グズノロ。)_YMYM","4638","dlsite_ADR_【準一般同人TL】少年王と年上王妃 会員登録(グズノロ。)_YMYM","ﾚｸﾀﾝｸﾞﾙ","リカテ",6,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1202 【準一般同人TL女性向け】少年王と年上王妃 会員登録(グズノロ。)_YMYM","4639","dlsite_IOS_【準一般同人TL】少年王と年上王妃 会員登録(グズノロ。)_YMYM","ﾚｸﾀﾝｸﾞﾙ","リカテ",6,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1204 【準一般同人】仮想童話は危険がいっぱい！？夢見がちな少女編3_YMYM","4640","dlsite_ADR_【準一般同人】仮想童話は危険がいっぱい！？夢見がちな少女編3_YMYM","ﾚｸﾀﾝｸﾞﾙ","リカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1204 【準一般同人】仮想童話は危険がいっぱい！？夢見がちな少女編3_YMYM","4641","dlsite_IOS_【準一般同人】仮想童話は危険がいっぱい！？夢見がちな少女編3_YMYM","ﾚｸﾀﾝｸﾞﾙ","リカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1206 【準一般同人BL女性向け】奇譚事件録 人誑の棲家 会員登録(アンノウン_YMYM","4642","dlsite_ADR_【準一般同人BL】奇譚事件録 人誑の棲家 会員登録(アンノウン)_YMYM","ﾚｸﾀﾝｸﾞﾙ","リカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1206 【準一般同人BL女性向け】奇譚事件録 人誑の棲家 会員登録(アンノウン_YMYM","4643","dlsite_IOS_【準一般同人BL】奇譚事件録 人誑の棲家 会員登録(アンノウン)_YMYM","ﾚｸﾀﾝｸﾞﾙ","リカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1210 【準一般同人TL女性向け】少年王と年上王妃 商品詳細(グズノロ。)_YMYM","4644","dlsite_ADR_【準一般同人TL】少年王と年上王妃 商品詳細(グズノロ。)_YMYM","ﾚｸﾀﾝｸﾞﾙ","リカテ",6,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1210 【準一般同人TL女性向け】少年王と年上王妃 商品詳細(グズノロ。)_YMYM","4645","dlsite_IOS_【準一般同人TL】少年王と年上王妃 商品詳細(グズノロ。)_YMYM","ﾚｸﾀﾝｸﾞﾙ","リカテ",6,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1212 【準一般同人BL女性向け】オオカミサマ　堕　会員登録(シマブウエ)_YMYM","4646","dlsite_ADR_【準一般同人BL】オオカミサマ　堕　会員登録(シマブウエ)_YMYM","ﾚｸﾀﾝｸﾞﾙ","リカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1212 【準一般同人BL女性向け】オオカミサマ　堕　会員登録(シマブウエ)_YMYM","4647","dlsite_IOS_【準一般同人BL】オオカミサマ　堕　会員登録(シマブウエ)_YMYM","ﾚｸﾀﾝｸﾞﾙ","リカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1214 【準一般同人BL女性向け】奇譚事件録 人誑の棲家 商品詳細(アンノウン_YMYM","4648","dlsite_ADR_【準一般同人BL】奇譚事件録 人誑の棲家 商品詳細(アンノウン)_YMYM","ﾚｸﾀﾝｸﾞﾙ","リカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1214 【準一般同人BL女性向け】奇譚事件録 人誑の棲家 商品詳細(アンノウン_YMYM","4649","dlsite_IOS_【準一般同人BL】奇譚事件録 人誑の棲家 商品詳細(アンノウン)_YMYM","ﾚｸﾀﾝｸﾞﾙ","リカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1201 【準一般同人TL女性向け】少年王と年上王妃 会員登録　VER2_jim","4650","dlsite_ADR_【準一般同人TL】少年王と年上王妃 会員登録　VER2_NBG","ﾚｸﾀﾝｸﾞﾙ","リカテ",12,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1201 【準一般同人TL女性向け】少年王と年上王妃 会員登録　VER2_jim","4651","dlsite_IOS_【準一般同人TL】少年王と年上王妃 会員登録　VER2_NBG","ﾚｸﾀﾝｸﾞﾙ","リカテ",12,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1203 【準一般同人TL女性向け】少年王と年上王妃 会員登録(グズノロ。)_jim","4652","dlsite_ADR_【準一般同人TL】少年王と年上王妃 会員登録(グズノロ。)_NBG","ﾚｸﾀﾝｸﾞﾙ","リカテ",8,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1203 【準一般同人TL女性向け】少年王と年上王妃 会員登録(グズノロ。)_jim","4653","dlsite_IOS_【準一般同人TL】少年王と年上王妃 会員登録(グズノロ。)_NBG","ﾚｸﾀﾝｸﾞﾙ","リカテ",8,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1205 【準一般同人】仮想童話は危険がいっぱい！？夢見がちな少女編3_NBG","4654","dlsite_DR_【準一般同人】仮想童話は危険がいっぱい！？夢見がちな少女編3_NBG","ﾚｸﾀﾝｸﾞﾙ","リカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1205 【準一般同人】仮想童話は危険がいっぱい！？夢見がちな少女編3_NBG","4655","dlsite_IOS_【準一般同人】仮想童話は危険がいっぱい！？夢見がちな少女編3_NBG","ﾚｸﾀﾝｸﾞﾙ","リカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
