広告管理 ＞ アフィリエイト ＞ キャンペーン

"キャンペーングループ","ID","キャンペーン名","サイズ","設定","原稿数","マージン","ステータス","Imp","Click","CTR","CV","CVR","グロス","ネット","利益","price","CPC(グロス)","eCPM(グロス)"
"7 RT_FANZA動画_男性訴求(android)","84","0000001508_RT_COMコミ購入完了_td_男性訴求_600*500","ﾚｸﾀﾝｸﾞﾙ","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"7 RT_FANZA動画_男性訴求(android)","86","0000001509_RT_COM動画購入完了_td_男性訴求_600*500","ﾚｸﾀﾝｸﾞﾙ","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"7 RT_FANZA動画_男性訴求(android)","87","0000001510_RT_R18コミ購入完了_td_男性訴求_600*500","ﾚｸﾀﾝｸﾞﾙ","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"10 RT_FANZA動画_VR訴求(iOS)","88","0000001566_RT_R18同人購入完了_td_VR訴求_600*500","ﾚｸﾀﾝｸﾞﾙ","アリ",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"7 RT_FANZA動画_男性訴求(android)","89","0000001511_RT_R18動画購入完了_td_男性訴求_600*500","ﾚｸﾀﾝｸﾞﾙ","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"7 RT_FANZA動画_男性訴求(android)","91","0000001512_RT_R18同人購入完了_td_男性訴求_600*500","ﾚｸﾀﾝｸﾞﾙ","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"7 RT_FANZA動画_男性訴求(android)","92","0000001508_RT_COMコミ購入完了_td_男性訴求_640*200","320*100","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"7 RT_FANZA動画_男性訴求(android)","94","0000001509_RT_COM動画購入完了_td_男性訴求_640*200","320*100","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"7 RT_FANZA動画_男性訴求(android)","95","0000001510_RT_R18コミ購入完了_td_男性訴求_640*200","320*100","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"7 RT_FANZA動画_男性訴求(android)","96","0000001511_RT_R18動画購入完了_td_男性訴求_640*200","320*100","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"7 RT_FANZA動画_男性訴求(android)","97","0000001512_RT_R18同人購入完了_td_男性訴求_640*200","320*100","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"9 RT_FANZA動画_VR訴求(android)","98","0000001557_RT_COMコミ購入完了_td_VR訴求_600*500","ﾚｸﾀﾝｸﾞﾙ","アリ",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"7 RT_FANZA動画_男性訴求(android)","99","0000001508_RT_COMコミ購入完了_td_男性訴求_640*100","ｵｰﾊﾞｰﾚｲ(320*50)","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"9 RT_FANZA動画_VR訴求(android)","100","0000001558_RT_COM動画購入完了_td_VR訴求_600*500","ﾚｸﾀﾝｸﾞﾙ","アリ",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"7 RT_FANZA動画_男性訴求(android)","101","0000001509_RT_COM動画購入完了_td_男性訴求_640*100","ｵｰﾊﾞｰﾚｲ(320*50)","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"7 RT_FANZA動画_男性訴求(android)","102","0000001510_RT_R18コミ購入完了_td_男性訴求_640*100","ｵｰﾊﾞｰﾚｲ(320*50)","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"7 RT_FANZA動画_男性訴求(android)","103","0000001511_RT_R18動画購入完了_td_男性訴求_640*100","ｵｰﾊﾞｰﾚｲ(320*50)","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"9 RT_FANZA動画_VR訴求(android)","104","0000001559_RT_R18コミ購入完了_td_VR訴求_600*500","ﾚｸﾀﾝｸﾞﾙ","アリ",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"7 RT_FANZA動画_男性訴求(android)","105","0000001512_RT_R18同人購入完了_td_男性訴求_640*100","ｵｰﾊﾞｰﾚｲ(320*50)","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"9 RT_FANZA動画_VR訴求(android)","106","0000001560_RT_R18動画購入完了_td_VR訴求_600*500","ﾚｸﾀﾝｸﾞﾙ","アリ",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"9 RT_FANZA動画_VR訴求(android)","107","0000001561_RT_R18同人購入完了_td_VR訴求_600*500","ﾚｸﾀﾝｸﾞﾙ","アリ",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"10 RT_FANZA動画_VR訴求(iOS)","108","0000001562_RT_COMコミ購入完了_td_VR訴求_640*200","320*100","アリ",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"10 RT_FANZA動画_VR訴求(iOS)","109","0000001563_RT_COM動画購入完了_td_VR訴求_640*200","320*100","アリ",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"10 RT_FANZA動画_VR訴求(iOS)","110","0000001564_RT_R18コミ購入完了_td_VR訴求_640*200","320*100","アリ",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"10 RT_FANZA動画_VR訴求(iOS)","111","0000001565_RT_R18動画購入完了_td_VR訴求_640*200","320*100","アリ",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"10 RT_FANZA動画_VR訴求(iOS)","112","0000001566_RT_R18同人購入完了_td_VR訴求_640*200","320*100","アリ",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"9 RT_FANZA動画_VR訴求(android)","120","0000001557_RT_COMコミ購入完了_td_VR訴求_640*200","320*100","アリ",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"9 RT_FANZA動画_VR訴求(android)","121","0000001558_RT_COM動画購入完了_td_VR訴求_640*200","320*100","アリ",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"9 RT_FANZA動画_VR訴求(android)","126","0000001559_RT_R18コミ購入完了_td_VR訴求_640*200","320*100","アリ",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"9 RT_FANZA動画_VR訴求(android)","127","0000001560_RT_R18動画購入完了_td_VR訴求_640*200","320*100","アリ",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"9 RT_FANZA動画_VR訴求(android)","128","0000001561_RT_R18同人購入完了_td_VR訴求_640*200","320*100","アリ",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"10 RT_FANZA動画_VR訴求(iOS)","129","0000001562_RT_COMコミ購入完了_td_VR訴求_640*100","ｵｰﾊﾞｰﾚｲ(320*50)","アリ",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"10 RT_FANZA動画_VR訴求(iOS)","133","0000001563_RT_COM動画購入完了_td_VR訴求_640*100","ｵｰﾊﾞｰﾚｲ(320*50)","アリ",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"10 RT_FANZA動画_VR訴求(iOS)","134","0000001564_RT_R18コミ購入完了_td_VR訴求_640*100","ｵｰﾊﾞｰﾚｲ(320*50)","アリ",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"10 RT_FANZA動画_VR訴求(iOS)","135","0000001565_RT_R18動画購入完了_td_VR訴求_640*100","ｵｰﾊﾞｰﾚｲ(320*50)","アリ",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"10 RT_FANZA動画_VR訴求(iOS)","136","0000001566_RT_R18同人購入完了_td_VR訴求_640*100","ｵｰﾊﾞｰﾚｲ(320*50)","アリ",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"9 RT_FANZA動画_VR訴求(android)","138","0000001557_RT_COMコミ購入完了_td_VR訴求_640*100","ｵｰﾊﾞｰﾚｲ(320*50)","アリ",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"9 RT_FANZA動画_VR訴求(android)","139","0000001558_RT_COM動画購入完了_td_VR訴求_640*100","ｵｰﾊﾞｰﾚｲ(320*50)","アリ",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"9 RT_FANZA動画_VR訴求(android)","140","0000001559_RT_R18コミ購入完了_td_VR訴求_640*100","ｵｰﾊﾞｰﾚｲ(320*50)","アリ",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"9 RT_FANZA動画_VR訴求(android)","141","0000001560_RT_R18動画購入完了_td_VR訴求_640*100","ｵｰﾊﾞｰﾚｲ(320*50)","アリ",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"9 RT_FANZA動画_VR訴求(android)","142","0000001561_RT_R18同人購入完了_td_VR訴求_640*100","ｵｰﾊﾞｰﾚｲ(320*50)","アリ",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"105 BR_FANZA動画_VR訴求(iOS)","372","0000001645_BR_iOS_h_td_VR訴求_600x500","ﾚｸﾀﾝｸﾞﾙ","ア",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"105 BR_FANZA動画_VR訴求(iOS)","373","0000001646_BR_iOS_h_td_VR訴求_640x200","320*100","ア",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"105 BR_FANZA動画_VR訴求(iOS)","374","0000001647_BR_iOS_h_td_VR訴求_640x100","ｵｰﾊﾞｰﾚｲ(320*50)","ア",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"103 BR_FANZA動画_男性訴求(iOS)","375","0000001608_BR_iOS_h_td_男性訴求_600x500","ﾚｸﾀﾝｸﾞﾙ","ア",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"103 BR_FANZA動画_男性訴求(iOS)","376","0000001610_BR_iOS_h_td_男性訴求_640x200","320*100","ア",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"103 BR_FANZA動画_男性訴求(iOS)","377","0000001609_BR_iOS_h_td_男性訴求_640x100","ｵｰﾊﾞｰﾚｲ(320*50)","ア",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"104 BR_FANZA動画_VR訴求(android)","378","0000001642_BR_And_h_td_VR訴求_600x500","ﾚｸﾀﾝｸﾞﾙ","ア",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"104 BR_FANZA動画_VR訴求(android)","379","0000001643_BR_And_h_td_VR訴求_640x200","320*100","ア",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"104 BR_FANZA動画_VR訴求(android)","380","0000001644_BR_And_h_td_VR訴求_640x100","ｵｰﾊﾞｰﾚｲ(320*50)","ア",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"102 BR_FANZA動画_男性訴求(android)","381","0000001605_BR_And_h_td_男性訴求_600x500","ﾚｸﾀﾝｸﾞﾙ","ア",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"102 BR_FANZA動画_男性訴求(android)","382","0000001607_BR_And_h_td_男性訴求_640x200","320*100","ア",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"102 BR_FANZA動画_男性訴求(android)","383","0000001606_BR_And_h_td_男性訴求_640x100","ｵｰﾊﾞｰﾚｲ(320*50)","ア",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"109 BR_FANZA動画_男性訴求","431","0000001658_BR_PC_h_td_男性訴求_600x500","ﾚｸﾀﾝｸﾞﾙ","ア",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"109 BR_FANZA動画_男性訴求","432","0000001661_BR_PC_h_td_男性訴求_728x90","728*90","ア",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"109 BR_FANZA動画_男性訴求","433","0000001662_BR_PC_h_td_男性訴求_160x600","160*600","ア",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"110 BR_FANZA動画_VR訴求","434","0000001665_BR_PC_h_td_VR訴求_600x500","ﾚｸﾀﾝｸﾞﾙ","ア",4,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"110 BR_FANZA動画_VR訴求","435","0000001666_BR_PC_h_td_VR訴求_728x90","728*90","ア",4,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"110 BR_FANZA動画_VR訴求","436","0000001667_BR_PC_h_td_VR訴求_160x600","160*600","ア",4,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"107 RT_FANZA動画_男性訴求","437","0000001648_RT_PC_h_COMコミ購入完了_td_男性訴求_600x500","ﾚｸﾀﾝｸﾞﾙ","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"107 RT_FANZA動画_男性訴求","438","0000001649_RT_PC_h_COM動画購入完了_td_男性訴求_600x500","ﾚｸﾀﾝｸﾞﾙ","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"107 RT_FANZA動画_男性訴求","439","0000001650_RT_PC_h_R18コミ購入完了_td_男性訴求_600x500","ﾚｸﾀﾝｸﾞﾙ","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"107 RT_FANZA動画_男性訴求","440","0000001651_RT_PC_h_R18動画購入完了_td_男性訴求_600x500","ﾚｸﾀﾝｸﾞﾙ","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"107 RT_FANZA動画_男性訴求","441","0000001652_RT_PC_h_R18同人購入完了_td_男性訴求_600x500","ﾚｸﾀﾝｸﾞﾙ","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"108 RT_FANZA動画_VR訴求","442","0000001653_RT_PC_h_COMコミ購入完了_td_VR訴求_600x500","ﾚｸﾀﾝｸﾞﾙ","アリ",4,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"108 RT_FANZA動画_VR訴求","443","0000001654_RT_PC_h_COM動画購入完了_td_VR訴求_600x500","ﾚｸﾀﾝｸﾞﾙ","アリ",4,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"108 RT_FANZA動画_VR訴求","444","0000001655_RT_PC_h_R18コミ購入完了_td_VR訴求_600x500","ﾚｸﾀﾝｸﾞﾙ","アリ",4,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"108 RT_FANZA動画_VR訴求","445","0000001656_RT_PC_h_R18動画購入完了_td_VR訴求_600x500","ﾚｸﾀﾝｸﾞﾙ","アリ",4,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"108 RT_FANZA動画_VR訴求","446","0000001657_RT_PC_h_R18同人購入完了_td_VR訴求_600x500","ﾚｸﾀﾝｸﾞﾙ","アリ",4,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"107 RT_FANZA動画_男性訴求","447","0000001648_RT_PC_h_COMコミ購入完了_td_男性訴求_728x90","728*90","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"107 RT_FANZA動画_男性訴求","448","0000001649_RT_PC_h_COM動画購入完了_td_男性訴求_728x90","728*90","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"107 RT_FANZA動画_男性訴求","449","0000001650_RT_PC_h_R18コミ購入完了_td_男性訴求_728x90","728*90","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"107 RT_FANZA動画_男性訴求","450","0000001651_RT_PC_h_R18動画購入完了_td_男性訴求_728x90","728*90","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"107 RT_FANZA動画_男性訴求","451","0000001652_RT_PC_h_R18同人購入完了_td_男性訴求_728x90","728*90","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"108 RT_FANZA動画_VR訴求","452","0000001653_RT_PC_h_COMコミ購入完了_td_VR訴求_728x90","728*90","アリ",4,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"108 RT_FANZA動画_VR訴求","453","0000001654_RT_PC_h_COM動画購入完了_td_VR訴求_728x90","728*90","アリ",4,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"108 RT_FANZA動画_VR訴求","454","0000001655_RT_PC_h_R18コミ購入完了_td_VR訴求_728x90","728*90","アリ",4,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"108 RT_FANZA動画_VR訴求","455","0000001656_RT_PC_h_R18動画購入完了_td_VR訴求_728x90","728*90","アリ",4,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"108 RT_FANZA動画_VR訴求","456","0000001657_RT_PC_h_R18同人購入完了_td_VR訴求_728x90","728*90","アリ",4,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"107 RT_FANZA動画_男性訴求","457","0000001648_RT_PC_h_COMコミ購入完了_td_男性訴求_160x600","160*600","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"107 RT_FANZA動画_男性訴求","458","0000001649_RT_PC_h_COM動画購入完了_td_男性訴求_160x600","160*600","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"107 RT_FANZA動画_男性訴求","459","0000001650_RT_PC_h_R18コミ購入完了_td_男性訴求_160x600","160*600","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"107 RT_FANZA動画_男性訴求","460","0000001651_RT_PC_h_R18動画購入完了_td_男性訴求_160x600","160*600","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"107 RT_FANZA動画_男性訴求","461","0000001652_RT_PC_h_R18同人購入完了_td_男性訴求_160x600","160*600","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"108 RT_FANZA動画_VR訴求","462","0000001653_RT_PC_h_COMコミ購入完了_td_VR訴求_160x600","160*600","アリ",4,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"108 RT_FANZA動画_VR訴求","463","0000001654_RT_PC_h_COM動画購入完了_td_VR訴求_160x600","160*600","アリ",4,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"108 RT_FANZA動画_VR訴求","464","0000001655_RT_PC_h_R18コミ購入完了_td_VR訴求_160x600","160*600","アリ",4,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"108 RT_FANZA動画_VR訴求","465","0000001656_RT_PC_h_R18動画購入完了_td_VR訴求_160x600","160*600","アリ",4,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"108 RT_FANZA動画_VR訴求","466","0000001657_RT_PC_h_R18同人購入完了_td_VR訴求_160x600","160*600","アリ",4,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"168 RT_FANZA動画_COMコミ購入完了（IOS）","697","0000001513_RT_iOS_h_COMコミ購入完了_td_男性訴求_300*250","ﾚｸﾀﾝｸﾞﾙ","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"169 RT_FANZA動画_COM動画購入完了（IOS）","698","0000001514_RT_iOS_h_COM動画購入完了_td_男性訴求_300*250","ﾚｸﾀﾝｸﾞﾙ","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"170 RT_FANZA動画_R18コミ購入完了（IOS）","699","0000001515_RT_iOS_h_R18コミ購入完了_td_男性訴求_300*250","ﾚｸﾀﾝｸﾞﾙ","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"177 RT_FANZA動画_R18動画購入完了（IOS)","700","0000001516_RT_iOS_h_R18動画購入完了_td_男性訴求_300*250","ﾚｸﾀﾝｸﾞﾙ","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"176 RT_FANZA動画_R18同人購入完了（IOS）","701","0000001517_RT_iOS_h_R18同人購入完了_td_男性訴求_300*250","ﾚｸﾀﾝｸﾞﾙ","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"168 RT_FANZA動画_COMコミ購入完了（IOS）","702","0000001562_RT_iOS_h_COMコミ購入完了_td_VR訴求_300*250","ﾚｸﾀﾝｸﾞﾙ","アリ",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"169 RT_FANZA動画_COM動画購入完了（IOS）","703","0000001563_RT_iOS_h_COM動画購入完了_td_VR訴求_300*250","ﾚｸﾀﾝｸﾞﾙ","アリ",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"170 RT_FANZA動画_R18コミ購入完了（IOS）","704","0000001564_RT_iOS_h_R18コミ購入完了_td_VR訴求_300*250","ﾚｸﾀﾝｸﾞﾙ","アリ",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"177 RT_FANZA動画_R18動画購入完了（IOS)","705","0000001565_RT_iOS_h_R18動画購入完了_td_VR訴求_300*250","ﾚｸﾀﾝｸﾞﾙ","アリ",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"176 RT_FANZA動画_R18同人購入完了（IOS）","706","0000001566_RT_iOS_h_R18同人購入完了_td_VR訴求_300*250","ﾚｸﾀﾝｸﾞﾙ","アリ",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"168 RT_FANZA動画_COMコミ購入完了（IOS）","707","0000001513_RT_iOS_h_COMコミ購入完了_td_男性訴求_320*100","320*100","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"169 RT_FANZA動画_COM動画購入完了（IOS）","708","0000001514_RT_iOS_h_COM動画購入完了_td_男性訴求_320*100","320*100","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"170 RT_FANZA動画_R18コミ購入完了（IOS）","709","0000001515_RT_iOS_h_R18コミ購入完了_td_男性訴求_320*100","320*100","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"177 RT_FANZA動画_R18動画購入完了（IOS)","710","0000001516_RT_iOS_h_R18動画購入完了_td_男性訴求_320*100","320*100","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"176 RT_FANZA動画_R18同人購入完了（IOS）","711","0000001517_RT_iOS_h_R18同人購入完了_td_男性訴求_320*100","320*100","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"168 RT_FANZA動画_COMコミ購入完了（IOS）","712","0000001562_RT_iOS_h_COMコミ購入完了_td_VR訴求_320*100","320*100","アリ",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"169 RT_FANZA動画_COM動画購入完了（IOS）","713","0000001563_RT_iOS_h_COM動画購入完了_td_VR訴求_320*100","320*100","アリ",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"170 RT_FANZA動画_R18コミ購入完了（IOS）","714","0000001564_RT_iOS_h_R18コミ購入完了_td_VR訴求_320*100","320*100","アリ",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"177 RT_FANZA動画_R18動画購入完了（IOS)","715","0000001565_RT_iOS_h_R18動画購入完了_td_VR訴求_320*100","320*100","アリ",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"176 RT_FANZA動画_R18同人購入完了（IOS）","716","0000001566_RT_iOS_h_R18同人購入完了_td_VR訴求_320*100","320*100","アリ",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"168 RT_FANZA動画_COMコミ購入完了（IOS）","717","0000001513_RT_iOS_h_COMコミ購入完了_td_男性訴求_320*50","ｵｰﾊﾞｰﾚｲ(320*50)","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"169 RT_FANZA動画_COM動画購入完了（IOS）","718","0000001514_RT_iOS_h_COM動画購入完了_td_男性訴求_","ｵｰﾊﾞｰﾚｲ(320*50)","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"170 RT_FANZA動画_R18コミ購入完了（IOS）","719","0000001515_RT_iOS_h_R18コミ購入完了_td_男性訴求_","ｵｰﾊﾞｰﾚｲ(320*50)","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"177 RT_FANZA動画_R18動画購入完了（IOS)","720","0000001516_RT_iOS_h_R18動画購入完了_td_男性訴求_","ｵｰﾊﾞｰﾚｲ(320*50)","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"176 RT_FANZA動画_R18同人購入完了（IOS）","721","0000001517_RT_iOS_h_R18同人購入完了_td_男性訴求_","ｵｰﾊﾞｰﾚｲ(320*50)","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"168 RT_FANZA動画_COMコミ購入完了（IOS）","722","0000001562_RT_iOS_h_COMコミ購入完了_td_VR訴求_","ｵｰﾊﾞｰﾚｲ(320*50)","アリ",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"169 RT_FANZA動画_COM動画購入完了（IOS）","723","0000001563_RT_iOS_h_COM動画購入完了_td_VR訴求_","ｵｰﾊﾞｰﾚｲ(320*50)","アリ",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"170 RT_FANZA動画_R18コミ購入完了（IOS）","724","0000001564_RT_iOS_h_R18コミ購入完了_td_VR訴求_","ｵｰﾊﾞｰﾚｲ(320*50)","アリ",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"177 RT_FANZA動画_R18動画購入完了（IOS)","725","0000001565_RT_iOS_h_R18動画購入完了_td_VR訴求_","ｵｰﾊﾞｰﾚｲ(320*50)","アリ",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"176 RT_FANZA動画_R18同人購入完了（IOS）","726","0000001566_RT_iOS_h_R18同人購入完了_td_VR訴求_","ｵｰﾊﾞｰﾚｲ(320*50)","アリ",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"171 RT_FANZA動画_COMコミ購入完了（ADR）","727","0000001508_RT_And_h_COMコミ購入完了_td_男性訴求_300*250","ﾚｸﾀﾝｸﾞﾙ","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"172 RT_FANZA動画_COM動画購入完了（ADR）","728","0000001509_RT_And_h_COM動画購入完了_td_男性訴求_300*250","ﾚｸﾀﾝｸﾞﾙ","アリ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
